"Id"	"Label"	"Image"	"ImageSeed"	"ImageShape"	"ImageCurviness"	"ImageType"	"TrialNum"	"TrialType"	"Block"	"BlockTrial"	"Condition"	"LabelType"	"Location"	"Approach"	"Retreat"	"SubCondition"	"CorrectResponse"
"2-1"	"za:saha"	"7-J-10-4"	"7"	"J"	"10"	"4"	133	"Training"	9	5	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"111-C-30-3"	"111"	"C"	"30"	"3"	134	"Training"	9	6	"3B"	"C1"	"Left"	"39"	"37"	"J"	"37"
"2-1"	"za:saha"	"71-J-0-1"	"71"	"J"	"0"	"1"	135	"Training"	9	7	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
"2-1"	"fashava"	"93-C-30-1"	"93"	"C"	"30"	"1"	136	"Training"	9	8	"3B"	"C1"	"Right"	"37"	"39"	"J"	"39"
"2-1"	"za:saha"	"84-J-0-2"	"84"	"J"	"0"	"2"	137	"Training"	9	9	"3B"	"C2"	"Down"	"38"	"40"	"J"	"38"
"2-1"	"za:saha"	"111-J-10-3"	"111"	"J"	"10"	"3"	138	"Training"	9	10	"3B"	"C2"	"Up"	"40"	"38"	"J"	"40"
"2-1"	"za:saha"	"93-J-0-1"	"93"	"J"	"0"	"1"	139	"Training"	9	11	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"7-C-20-4"	"7"	"C"	"20"	"4"	140	"Training"	9	12	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"za:saha"	"19-J-10-4"	"19"	"J"	"10"	"4"	141	"Training"	9	13	"3B"	"C2"	"Left"	"39"	"37"	"J"	"39"
"2-1"	"fashava"	"71-C-30-1"	"71"	"C"	"30"	"1"	142	"Training"	9	14	"3B"	"C1"	"Up"	"40"	"38"	"J"	"38"
"2-1"	"fashava"	"144-C-30-3"	"144"	"C"	"30"	"3"	143	"Training"	9	15	"3B"	"C1"	"Down"	"38"	"40"	"J"	"40"
"2-1"	"za:saha"	"85-J-0-2"	"85"	"J"	"0"	"2"	144	"Training"	9	16	"3B"	"C2"	"Right"	"37"	"39"	"J"	"37"
